|CBPA	|DNAJB1	0		8	5542770,4428491,7023980,8215388,5717533,2253343,8779911,415686
|DNAK	|USO1	0		2	2120746,3567731
|ISPF	|NUS1	0		0	
|QUED	|SUGT1	0		0	
|ISPD	|B3GLCT	0		0	
|GLND	|KLC1	0		0	
|GRPE	|UBE2D3	0		1	8913300
|TORR	|POLR1E	0		0	
|GLND	|PTPN13	0		0	
|DXS	|PROS1	0		0	
|QUED	|MBL2	0		0	
|ISPD	|MAPK11	0		1	8051750
|ISPH	|SUZ12	0		0	
|DNAK	|PPP1CC	0		2	5574043,5543063
|DNAK	|EPS8	0		0	
|DXR	|PPP2R5A	0		0	
|CCMH	|NBR1	0		0	
|GLTB	|HAVCR2	0		0	
|THIE	|USP5	0		0	
|GLPE	|CDC25B	0		3	4038355,6272796,1084204
|DNAK	|FKBP5	0		6	4104544,7749402,6108944,2965669,3260650,4217372
|DNAK	|F12	0		20	7871384,2670520,7867234,7286901,2229832,7277464,6358605,3186897,6996924,6089081,3983365,3995882,3985611,2920817,3697615,5608341,2143486,4894687,8551951,5733394
|DXR	|ASAP3	0		0	
|OMPR	|POLR2J	0		0	
|NUDB	|POLR2J2	0		0	
|DXR	|MAP2K2	0		0	
|HSLV	|UBFD1	0		0	
|ISPH	|FCN1	0		0	
|GYRB	|POLG	0		0	
|GLTB	|USP5	0		0	
|QUED	|CCL2	0		0	
|CREB	|MED6	0		20	4770211,4350607,6146688,4185346,86865,3364292,3517246,149486,5138257,3750403,3391130,7111264,7815747,3287176,2823066,7352306,4048014,98918,2553592,85802
|NUDB	|RPS27	0		0	
|BARA	|BCKDK	0		0	
|RSSB	|NCOA2	0		0	
|NUDB	|RAF1	0		0	
|DNAK	|SUMO1	0		18	6237683,7949154,6377777,8415633,2762020,7073051,4961225,4445634,3879555,8578067,3082918,4632850,7911927,4239042,2655255,7053973,7322485,4400194
|GLND	|EHMT2	0		0	
|ISPF	|HTR2C	0		0	
|GLND	|YKT6	0		0	
|FOLB	|RPL32	0		0	
|DXS	|GRK7	0		0	
|DXS	|MST1R	0		1	4504679
|THIL	|TGFBR1	0		1	4889798
|RPOB	|POLR3A	0		0	
|ISPF	|CDK2	0		0	
|NRFF	|BIRC3	0		0	
|HSLV	|PSMD7	0		1	4453063
|THIL	|NFS1	0		5	2982165,8912132,8300815,3750173,4082789
|TORR	|POLR2G	0		0	
|DXR	|CRYAB	0		1	8235382
|QUED	|IQGAP3	0		0	
|DNAK	|C8G	0		0	
|DNAK	|CLTC	0		1	4428494
